902134884357079040,High water has all the mainlanes closed in #Spring on Hwy 99 Both EB/WB at Spg Stuebner Rd #traffic https://t.co/vuUN2yElDh,Mon Aug 28 06:44:51 CDT 2017,"30.08649,-95.52993",TotalTrafficHOU,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902134893513244672,High water in #Harris on Gessner Dr. NB at US 290 #traffic https://t.co/vuUN2yElDh,Mon Aug 28 06:44:54 CDT 2017,"29.86708,-95.54104",TotalTrafficHOU,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",40,Sharpstown
902135168856555520,"Can you recommend anyone for this #job in #Humble, TX? https://t.co/u4HNEIyRpE #Healthcare #Hiring",Mon Aug 28 06:45:59 CDT 2017,"29.9920333,-95.2790584",Kindred_Jobs,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902135803077414912,Yo king @torylanez (I can relate in every WAY..) #YestirDay is Gone 😇🗝🔥👌 I got the gas on… https://t.co/4XoBOxfPx7,Mon Aug 28 06:48:30 CDT 2017,"29.7629,-95.3832",yestirdaymusic,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",38,Kashmere Gardens
902135824501936128,A man and his dog. Phil covering the mornings with the pup in studio. #levi #morningdose #cw39 @… https://t.co/qDMh2mbodl,Mon Aug 28 06:48:36 CDT 2017,"29.72331469,-95.50152247",L_Gilley,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902135870249152513,58% Off Dog Spa Package at The Pet's Play Palace https://t.co/xcA8hP3Dpo,Mon Aug 28 06:48:46 CDT 2017,"29.7073,-95.4179",SB_HoustonDeals,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902135999148457986,"Theme song playing #fucktrump #blacklivesmatter #hewillnotdivideus☝ @ Third Ward, Houston https://t.co/Vsn4mvuS9F",Mon Aug 28 06:49:17 CDT 2017,"29.73,-95.36",RasoolDMessenga,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902136003464495104,IN #houston #Texas STILL MOONWALKING on Water. #rnbassassinmode 😠 get my single #moonwalking… https://t.co/FZImga4zk0,Mon Aug 28 06:49:18 CDT 2017,"29.7629,-95.3832",yestirdaymusic,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902136204921106434,"Good Happy Monday! New Week, New Goals, New Ideas! Let’s get it! https://t.co/m0vYp3bq4w",Mon Aug 28 06:50:06 CDT 2017,"29.99927578,-95.46556363",WcWPodcastShow,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902136260592115712,Today's Prayer: Lord give us the strength to get through our moments of weakness... @ Refuge… https://t.co/jPqHt2EIqX,Mon Aug 28 06:50:20 CDT 2017,"29.74819,-95.59684",PastorTony4,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902136373020385280,Closed due to flooding. in #Katy on Hwy 99 Grand Pkwy NB at Clay Rd #traffic https://t.co/vuUN2yElDh,Mon Aug 28 06:50:46 CDT 2017,"29.83167,-95.76052",TotalTrafficHOU,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",23,Midtown
902138430359986180,"🙏 @ Houston, Texas https://t.co/GDppi8A4Yf",Mon Aug 28 06:58:57 CDT 2017,"29.7629,-95.3832",TwinCityCEO,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902138511662264320,"Want to work in #Houston, TX? View our latest opening: https://t.co/PJZuA9BRp6 #MD #physician #Veterans #Job #Jobs #Hiring",Mon Aug 28 06:59:16 CDT 2017,"29.7604267,-95.3698028",MedExpressJobs,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902138607959281664,#HurricaneHarvey ChyLyfe Group wants to help! If you or anyone you know are in need please DM… https://t.co/wJDmRir9Rq,Mon Aug 28 06:59:39 CDT 2017,"29.7629,-95.3832",ChyLyfe,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902138802550038529,Water gone for now thank God. @centerpointenergy can y'all please come cut our lights back on in… https://t.co/ydAPiuWTpu,Mon Aug 28 07:00:26 CDT 2017,"29.820527,-95.2603465",sexyariez,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
902138849702420480,"#USGS08068780 - Little Cypress Ck nr Cypress, TX Height: 160.93ft ▼ (156.5ft) Flow: 7810cfs https://t.co/nlETbGQpZa",Mon Aug 28 07:00:37 CDT 2017,"30.01605437,-95.6974463",USGS_TexasFlood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902138997471936512,Closed due to flooding. in #Cypress on Hwy 99 Grand Pkwy Frontage Rd SB at Freeman Rd #traffic https://t.co/vuUN2yElDh,Mon Aug 28 07:01:12 CDT 2017,"29.87526,-95.75636",TotalTrafficHOU,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902139098693033984,"#USGS08068325 - Willow Ck nr Tomball, TX Height: 133.21ft ▼ (127.9ft) Flow: 11700cfs https://t.co/lWSZqMRfht",Mon Aug 28 07:01:36 CDT 2017,"30.10549526,-95.5466084",USGS_TexasFlood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902139120654397440,6:56am: sunrise sunset will be at 7:47pm,Mon Aug 28 07:01:41 CDT 2017,"29.76,-95.37",Houston,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
902139503762165760,Yes please pray for us🙏🏾🙏🏾🙏🏾 Please stop asking about evacuating.… https://t.co/WbZAEnEqgc,Mon Aug 28 07:03:13 CDT 2017,"29.7629,-95.3832",zbostillonit,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902139558371962880,1st Day back in the states. My Thoughts & Prayers go out to the… https://t.co/JA9axY7KGR,Mon Aug 28 07:03:26 CDT 2017,"29.7629,-95.3832",anthonymontes56,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902139565967855616,Up to 50% Off at Yale Street Dog House https://t.co/xcA8hP3Dpo,Mon Aug 28 07:03:28 CDT 2017,"29.8006,-95.3989",SB_HoustonDeals,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902139734079799296,"Wow - mother nature!! @ Houston, Texas https://t.co/ZxwvWA3kVp",Mon Aug 28 07:04:08 CDT 2017,"29.7629,-95.3832",King_Smiles,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902139750131392512,Just posted a photo @ La Casa Del Dannyboy https://t.co/uemy8Pf4cP,Mon Aug 28 07:04:12 CDT 2017,"29.6795207,-95.2314663",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902139777029431296,Just posted a photo @ La Casa Del Dannyboy https://t.co/2lOenrHdh8,Mon Aug 28 07:04:18 CDT 2017,"29.6795207,-95.2314663",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902139816850186240,Just posted a photo @ La Casa Del Dannyboy https://t.co/snkzndNksA,Mon Aug 28 07:04:27 CDT 2017,"29.6795207,-95.2314663",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902139844268359680,Just posted a photo @ La Casa Del Dannyboy https://t.co/XjyEr5F8RT,Mon Aug 28 07:04:34 CDT 2017,"29.6795207,-95.2314663",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902139898949509121,Taking a moment to pray for Texas... And especially taking a moment to pray for Texas pets.… https://t.co/LPtV4rM0Fs,Mon Aug 28 07:04:47 CDT 2017,"29.7629,-95.3832",DowntownDogs305,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902139903210749953,Just posted a photo @ La Casa Del Dannyboy https://t.co/Sr83lLiYXD,Mon Aug 28 07:04:48 CDT 2017,"29.6795207,-95.2314663",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902139938002620416,Just posted a photo @ La Casa Del Dannyboy https://t.co/pYUu6xI2y8,Mon Aug 28 07:04:56 CDT 2017,"29.6795207,-95.2314663",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902139954649759744,"current weather in Houston: moderate rain, 74°F 88% humidity, wind 19mph, pressure 1003mb",Mon Aug 28 07:05:00 CDT 2017,"29.76,-95.37",Houston,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
902140043162255362,Just posted a photo @ La Casa Del Dannyboy https://t.co/0uVNVnApWN,Mon Aug 28 07:05:21 CDT 2017,"29.6795207,-95.2314663",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902140102868160512,Just posted a photo @ La Casa Del Dannyboy https://t.co/7ShlwRNV5x,Mon Aug 28 07:05:36 CDT 2017,"29.6795207,-95.2314663",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902140124091138048,Just posted a photo @ La Casa Del Dannyboy https://t.co/R882RkkR1g,Mon Aug 28 07:05:41 CDT 2017,"29.6795207,-95.2314663",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902140352945119232,Aug 28 UV index forecast for Houston is 1 (low),Mon Aug 28 07:06:35 CDT 2017,"29.76045,-95.36978",Houston,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
902140822984040448,Closed due to flooding. in #Spring on Hwy 99 Grand Pkwy WB after Spg Stuebner Rd #traffic https://t.co/vuUN2yElDh,Mon Aug 28 07:08:27 CDT 2017,"30.08649,-95.52993",TotalTrafficHOU,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902141065007792133,I Hope your day is better than yesterday.... COME TOGETHER HOUSTON LIKE YOU HAVE BEEN... I LOVE… https://t.co/bdhxz6VPPD,Mon Aug 28 07:09:25 CDT 2017,"29.6795207,-95.2314663",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902141353563373568,"Lol.. stroytelling.. #texasflood #hurricaneharvey @ Houston, Texas https://t.co/0DSkSyTPqH",Mon Aug 28 07:10:34 CDT 2017,"29.7629,-95.3832",steveplunkett,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",2,Greater Uptown
902141354226180096,In Jesus Holy Name I pray for a Stop of Bad Weather.... @ La Casa Del Dannyboy https://t.co/83wyt55lWw,Mon Aug 28 07:10:34 CDT 2017,"29.6795207,-95.2314663",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902141400636116992,It could be days before the water recedes from these highways in Houston. https://t.co/iEiMB0gaB4,Mon Aug 28 07:10:45 CDT 2017,"29.77927286,-95.36819701",vicentearenastv,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902141430977757184,#HuricaneHarvey #Houston #HelpSomeoneHelpSomeone #RedCross #Fema #USCoastGuard #PrayForHouston… https://t.co/dTWTxSOOBX,Mon Aug 28 07:10:52 CDT 2017,"29.7629,-95.3832",devonturner21,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902141501295157248,Just posted a photo @ La Casa Del Dannyboy https://t.co/dYsmvM7upu,Mon Aug 28 07:11:09 CDT 2017,"29.6795207,-95.2314663",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902141546107154432,Closed due to flooding. in #Cypress on Hwy 99 Grand Pkwy NB at 99 #traffic https://t.co/vuUN2yElDh,Mon Aug 28 07:11:20 CDT 2017,"29.99883,-95.7691",TotalTrafficHOU,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902141636406333440,"""Home"" #txtraveler #texasforever #igtexas #txig #snaptexas #inspiretexasnow #travelgram… https://t.co/Pt6MV5vtyq",Mon Aug 28 07:11:41 CDT 2017,"29.7629,-95.3832",traveler_tx,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902142221679419393,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/bTet6SfIpG #Engineering #Hiring",Mon Aug 28 07:14:01 CDT 2017,"29.77,-95.37",Emerson_Careers,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902142231011831812,"#HurricaneHarvey #Houston #Pray4Houston #PrayForHouston #HelpSomeoneHelpSomeone @ Houston, Texas https://t.co/qHvrftYPhZ",Mon Aug 28 07:14:03 CDT 2017,"29.7629,-95.3832",devonturner21,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902142239165505537,Houston wakes up to this... again... with more rain coming down... even more streets blocked… https://t.co/e5OMGTDiXJ,Mon Aug 28 07:14:05 CDT 2017,"29.76182363,-95.39310088",ErikaJournal,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",33,Golfcrest / Bellfort / Reveille
902142316374347776,Who hires at Fox26?!?! Hiring nothing but hotties!!! 😂😂😂😂✌✌✌🤘🤘😎😎😎 @ La Casa Del Dannyboy https://t.co/M7LHXrQt5h,Mon Aug 28 07:14:23 CDT 2017,"29.6795207,-95.2314663",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902142425250103296,"Just posted a photo @ Third Ward, Houston https://t.co/0dvXnrBPjE",Mon Aug 28 07:14:49 CDT 2017,"29.73,-95.36",Krodg70597,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902142550353608705,Just posted a photo @ La Casa Del Dannyboy https://t.co/nNGd024ots,Mon Aug 28 07:15:19 CDT 2017,"29.6795207,-95.2314663",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902142563594887168,"We're #hiring! Read about our latest #job opening here: Physician - https://t.co/nAJ49aakoI #MD #physician #Houston, TX #Veterans",Mon Aug 28 07:15:22 CDT 2017,"29.7604267,-95.3698028",MedExpressJobs,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
902142594880327680,"I have friends ,family and loved ones in Houston  Texas right now , and we're sending prayers to… https://t.co/cwUq99cXVf",Mon Aug 28 07:15:30 CDT 2017,"29.7629,-95.3832",IAMYoungShadow,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902142930751762432,"#Texas em Houston, Texas https://t.co/jOF0h0fgpR",Mon Aug 28 07:16:50 CDT 2017,"29.7629,-95.3832",Amandalicius,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902142966608908289,One of the most beautiful pictures I've seen in days.  We needed the break from the rain.… https://t.co/yb93hJKKK1,Mon Aug 28 07:16:58 CDT 2017,"29.9689,-95.6969",JBARH,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902143378502111232,"#USGS08068780 - Little Cypress Ck nr Cypress, TX Height: 160.91ft ▼ (156.5ft) Flow: 7810cfs https://t.co/RKs5VZYENW",Mon Aug 28 07:18:37 CDT 2017,"30.01605437,-95.6974463",USGS_TexasFlood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",23,Midtown
902143586099232768,"Good News Monday - the street is no longer a river! @ Alief, Houston https://t.co/h9DbOtnp7s",Mon Aug 28 07:19:26 CDT 2017,"29.71111111,-95.59638889",bzygo,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902143851657170944,"This #job might be a great fit for you: Analyst, Distribution - https://t.co/oslaPFQdyT #veterans #energy #Sales #Houston, TX #Hiring",Mon Aug 28 07:20:29 CDT 2017,"29.7604267,-95.3698028",EProd_Careers,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",10,Spring Branch East
902144047275323392,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/rpQ5Okv3H0 #Transportation #Hiring",Mon Aug 28 07:21:16 CDT 2017,"29.7604267,-95.3698028",LabattFoodJobs,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902144166385389568,Just posted a photo @ Woodforest Chase Apartments https://t.co/n4gDryDhE7,Mon Aug 28 07:21:44 CDT 2017,"29.79067596,-95.21053802",Damon77C,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
902144329946247168,"#prayforhouston @ Houston, Texas https://t.co/xUu5J4uuCT",Mon Aug 28 07:22:23 CDT 2017,"29.7629,-95.3832",jonpera,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902144458011156480,"#Texas 🙏🏻🙏🏻 #Repost @gabyespino (get_repost) ・・・ #Texas Estamos con ustedes! 🙏🏻 @ Houston, Texas https://t.co/pdwAV4sPL8",Mon Aug 28 07:22:54 CDT 2017,"29.7629,-95.3832",zsalmodovar,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902144685204013056,#houstonstorm #Houston #texas #downtownhouston #katytexas #pearlandtx #staffordtx… https://t.co/PeBXY4wfzL,Mon Aug 28 07:23:48 CDT 2017,"29.7629,-95.3832",TheStringTeam,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902144913940328448,🗣️Keep your spirits up Texas! There's nothing more important than… https://t.co/Wsv4YxcEmO,Mon Aug 28 07:24:43 CDT 2017,"29.7629,-95.3832",waltlove5,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902144920638586880,Especially this day and the days to follow. Prayers for my city🤘🏾#hurricaneharvey #fitmom… https://t.co/kFUhwwOjg8,Mon Aug 28 07:24:44 CDT 2017,"29.7629,-95.3832",zenobia_reed,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902145148850774016,"#pray4houston #prayfortexas @ Houston, Texas https://t.co/Bdmm1sFBij",Mon Aug 28 07:25:39 CDT 2017,"29.7629,-95.3832",joal1969,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902145150125834240,"The flood in Houston TEXAS on yesterday,...... @ Houston, Texas https://t.co/tMAJtIux84",Mon Aug 28 07:25:39 CDT 2017,"29.7629,-95.3832",reddicoverton,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902145560702046208,#pray4houston (at @HoustonTXDotgov in TX) https://t.co/std7e1bEpr https://t.co/FJKZVdkyPU,Mon Aug 28 07:27:17 CDT 2017,"29.75902175,-95.36868124",joal1969,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902145631443025920,"Can you recommend anyone for this #job? OPERATIONS MANAGER, EVS EVENINGS - https://t.co/XarWNA8c9q #FacilitiesMgmt #Houston, TX #Hiring",Mon Aug 28 07:27:34 CDT 2017,"29.7604267,-95.3698028",CompassJobBoard,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
902145636988014593,"#hurricaneharvey #houston #flood #prayersforhouston #godbless @ Houston, Texas https://t.co/lCOS6w181M",Mon Aug 28 07:27:35 CDT 2017,"29.7629,-95.3832",jonathanluke777,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902145737575645185,Praying for Houston. #houston #texas #houstontexas #usa #floods #unitedstates #picture #rescue… https://t.co/INIzIDUew7,Mon Aug 28 07:27:59 CDT 2017,"29.7629,-95.3832",SEANJOHNVERGANO,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",34,Greater Fifth Ward
902145769758756865,Staying safe and dry in this devastating storm. Thank you all for your sweet comments. We are so… https://t.co/pSBoV0XNfR,Mon Aug 28 07:28:07 CDT 2017,"29.7629,-95.3832",drdrayzday,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902146112244604928,I want to thank all of our friends and family for praying for my family in Texas🙏🏾🙏🏾🙏🏾 Everyone… https://t.co/XskEQn6U50,Mon Aug 28 07:29:28 CDT 2017,"29.7629,-95.3832",Artinmotionshow,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902146147262849025,"#USGS08068780 - Little Cypress Ck nr Cypress, TX Height: 160.92ft ▲ (156.5ft) Flow: 7770cfs https://t.co/ey1f7k5tur",Mon Aug 28 07:29:37 CDT 2017,"30.01605437,-95.6974463",USGS_TexasFlood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902146216401801216,"Just posted a video @ Northeast Houston, Houston, Texas https://t.co/vwpeqaPCfK",Mon Aug 28 07:29:53 CDT 2017,"29.820527,-95.2603465",ElliotGuidry,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
902146375156203521,"That's some good eating there @ Northeast Houston, Houston, Texas https://t.co/g7oPHFi0tV",Mon Aug 28 07:30:31 CDT 2017,"29.820527,-95.2603465",Gamer74360,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902146682586058752,"The flood in Houston TEXAS on yesterday,...... @ Houston, Texas https://t.co/hv2pzW93EC",Mon Aug 28 07:31:44 CDT 2017,"29.7629,-95.3832",reddicoverton,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",55,Northside/Northline
902146754124054528,#Harvey #HurricaneHarvey #Pray4Houston #PrayForHouston #Houston #HelpSomeoneHelpSomeone @… https://t.co/8PzGzxYSkF,Mon Aug 28 07:32:01 CDT 2017,"29.7629,-95.3832",devonturner21,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902147526605733888,"We're #hiring! Read about our latest #job opening here: Support Associate - https://t.co/TdvvP8vvYp #Retail #Houston, TX #CareerArc",Mon Aug 28 07:35:06 CDT 2017,"29.7604267,-95.3698028",ChicosCareers,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
902147561875800064,Night passed with minimal rain. Some streets have cleared. More rain coming now. Too early to assess damage or begin cleanup,Mon Aug 28 07:35:14 CDT 2017,"29.6672353,-95.449116",uosrabbi,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902147595325378562,...and ACTUALLY PRAY!!!  #HurricaneHarvey #Pray4Houston #PrayForHouston #Houston… https://t.co/In8SVh5Jrt,Mon Aug 28 07:35:22 CDT 2017,"29.7629,-95.3832",devonturner21,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
902147655580692480,"#USGS08074000 - Buffalo Bayou at Houston, TX Height: 38.78ft ▲ (28ft) Flow: N/Acfs https://t.co/rOJCHQ7Sp7",Mon Aug 28 07:35:36 CDT 2017,"29.76022829,-95.4085505",USGS_TexasFlood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
902148462980075520,My heart is breaking for my city. I was born and raised in Houston. I grew up off telephone rd… https://t.co/O6ZMgri2El,Mon Aug 28 07:38:49 CDT 2017,"29.7629,-95.3832",mschelsye,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
